27P	26.9992925	0.000009662	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27S	27.018777	0.00043	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28O	28.05591	0.00075	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28F	28.03586045	0.000129198	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28Ne	28.01213077	0.000135339	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28Na	27.998939	0.000011	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28Mg	27.98387543	0.00000028	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28Al	27.98191001	0.000000052	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28Si	27.97692653	5.5E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28P	27.99232646	0.000001231	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28S	28.00437276	0.000171767	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
28Cl	28.030349	0.000537	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29F	29.043103	0.000564	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Ne	29.019753	0.0001605	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Na	29.00287709	0.000007876	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Mg	28.98860716	0.000000369	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Al	28.98045316	0.00000037	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Si	28.97649466	6E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29P	28.98180037	0.000000385	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29S	28.996678	0.000014	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Cl	29.015053	0.000203	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
29Ar	29.040761	0.000471	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30F	30.052561	0.000537	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Ne	30.02499224	0.000271875	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Na	30.00909793	0.000005074	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Mg	29.99046545	0.00000139	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Al	29.98296917	0.000002077	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Si	29.97377014	0.000000023	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30P	29.97831349	0.000000069	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30S	29.98490677	0.000000221	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Cl	30.00501833	0.000025631	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
30Ar	30.023694	0.000192	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31F	31.061023	0.000574	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Ne	31.03347482	0.000285772	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Na	31.01314665	0.000015	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Mg	30.99664823	0.0000033	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Al	30.98394975	0.0000024	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Si	30.9753632	0.000000046	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31P	30.973762	8E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31S	30.979557	0.000000246	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Cl	30.9924481	0.0000037	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31Ar	31.012158	0.000215	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
31K	31.03678	0.000322	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32Ne	32.03972	0.00054	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32Na	32.02001102	0.00004	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32Mg	31.99911014	0.0000035	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32Al	31.98808434	0.0000077	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32Si	31.97415154	0.00000032	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32P	31.97390764	0.000000042	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32S	31.97207117	1.41E-09	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32Cl	31.98568461	0.000000603	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
